,photo_url,link,name,central_distance,sustainability,rating,review_count,room_description,room_specifics,price,original_price,neighborhood_city,comfort_rating,start_date,end_date,name,description
10,https://cf.bstatic.com/xdata/images/hotel/square200/200580650.webp?k=c98d70638b1b992656fc925d31871936993305e683096c70cab8a1a1f2ca6c41&o=,https://www.booking.com/hotel/es/one-shot-23.html?label=gen173nr-1FCAEoggI46AdIM1gEaEaIAQGYATG4ARnIAQ_YAQHoAQH4AQKIAgGoAgO4Arn07a0GwAIB0gIkYzI0OTVjNGEtMGRiMy00YjczLWIxZmUtMGJhM2E1NGJhNjUx2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-03&checkout=2024-06-09&dest_id=-390625&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=popularity&nflt=ht_id%3D204&srpvid=ca9c4db85b0d002a&srepoch=1706785414&all_sr_blocks=45194801_258869945_0_0_0&highlighted_blocks=45194801_258869945_0_0_0&matching_block_id=45194801_258869945_0_0_0&sr_pri_blocks=45194801_258869945_0_0_0__84726&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,One Shot Prado 23,500.0,1.0,8.2,2433.0,Economy Double or Twin Room,Beds: 1 double or 2 twins,847,,"Madrid City Center, Madrid",9.6,2024/06/03,2024/06/09,One Shot Prado 23,"Centrally located, One Shot Prado 23 offers design-rooms with TV, and free Wi-Fi. Just 492 feet from Plaza Santa Ana Square, the hotel is a 7-minute walk from Puerta del Sol.
Fitted with wooden flooring, each soundproof room features modern, functional décor. The mirror TV has a HDMI connection. The bathroom has a large rain-effect shower, and there is also a safe, an à la carte mini-bar and a dressing area.
A breakfast is served at a nearby bar every day, and there are plenty of places to eat out in the surroundings. You can find Latina District nearby, it's popular for its traditional tapas bars in a 10-minute walk.
The famous Reina Sofía Museum is 0.6 mi away, while the Thyssen Museum is only 656 feet away. The Prado Museum is 1640 feet away, and charming Retiro Park can be reached on foot in 20 minutes.
Airport can be reached via public transport in 40 minutes. The closest metro stations are Anton Martin and Sevilla."
11,https://cf.bstatic.com/xdata/images/hotel/square200/451942733.webp?k=93a6d3e969c144ffbda157ccec6f47ce3dfd1587bb57c71f88513a09b5ee99b3&o=,https://www.booking.com/hotel/es/espahotel-gran-via.html?label=gen173nr-1FCAEoggI46AdIM1gEaEaIAQGYATG4ARnIAQ_YAQHoAQH4AQKIAgGoAgO4Arn07a0GwAIB0gIkYzI0OTVjNGEtMGRiMy00YjczLWIxZmUtMGJhM2E1NGJhNjUx2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-03&checkout=2024-06-09&dest_id=-390625&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&nflt=ht_id%3D204&srpvid=ca9c4db85b0d002a&srepoch=1706785414&all_sr_blocks=26186901_383732306_0_42_0&highlighted_blocks=26186901_383732306_0_42_0&matching_block_id=26186901_383732306_0_42_0&sr_pri_blocks=26186901_383732306_0_42_0__89500&from=searchresults#hotelTmpl,Espahotel Gran Vía,0.9,,8.3,2449.0,Studio (2 Adults),Beds: 1 double or 2 twins,895,,"Madrid City Center, Madrid",9.7,2024/06/03,2024/06/09,Espahotel Gran Vía,"Espahotel Gran Vía Madrid is next to Plaza España and half a mile from Puerta del Sol in Madrid. It offers studio apartments with Wi-Fi connection and satellite TV.
The apartments at Espahotel Gran Via have carpet floors and a private bathroom with hairdryer and amenities. There is also a kitchenette with a fridge, and a microwave is available upon request. They all have central heating and air conditioning.
The complex has a 24-hour front desk and offers car rental and laundry services. Room service is also available.
Espahotel Gran Vía is centrally located: the Royal Palace and Theatre is just over a quarter mile from the hotel, and Fuencarral shopping street is less than half a mile away."
12,https://cf.bstatic.com/xdata/images/hotel/square200/330747190.webp?k=3c6b716abd7f4bb09ec840039ec66a1f9c0895070524e13c5c4b7b73ae86668d&o=,https://www.booking.com/hotel/es/bob-w-chueca.html?label=gen173nr-1FCAEoggI46AdIM1gEaEaIAQGYATG4ARnIAQ_YAQHoAQH4AQKIAgGoAgO4Arn07a0GwAIB0gIkYzI0OTVjNGEtMGRiMy00YjczLWIxZmUtMGJhM2E1NGJhNjUx2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-03&checkout=2024-06-09&dest_id=-390625&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&nflt=ht_id%3D204&srpvid=ca9c4db85b0d002a&srepoch=1706785414&all_sr_blocks=758043506_362335114_0_0_0&highlighted_blocks=758043506_362335114_0_0_0&matching_block_id=758043506_362335114_0_0_0&sr_pri_blocks=758043506_362335114_0_0_0__82005&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,Bob W Chueca,0.8,2.0,8.9,1313.0,Apartment,1 full bed,820,,"Madrid City Center, Madrid",9.7,2024/06/03,2024/06/09,Bob W Chueca,"Bob W Chueca is a condo hotel featuring rooms with free Wifi and air conditioning in the center of Madrid. The property is close to several well-known attractions – a 12-minute walk from Plaza de España Metro Station, 1.1 miles from Temple of Debod, and a 17-minute walk from Royal Palace of Madrid. The condo hotel also offers facilities for disabled guests.
At the condo hotel, units include a desk, a flat-screen TV, a private bathroom, bed linen, and towels. A microwave, a toaster, and fridge are also available, as well as a kettle. At the condo hotel, each unit has a seating area.
Popular points of interest near the condo hotel include Gran Via Station Metro Station, Gran Via, and Thyssen-Bornemisza Museum. The nearest airport is Adolfo Suarez Madrid-Barajas Airport, 7.5 miles from Bob W Chueca."
13,https://cf.bstatic.com/xdata/images/hotel/square200/227872404.webp?k=9617588277be92d806813abe961388f7b6e2a6f29412cb60ff108c55e4c8e8de&o=,https://www.booking.com/hotel/es/confortel-alcala-norte.html?label=gen173nr-1FCAEoggI46AdIM1gEaEaIAQGYATG4ARnIAQ_YAQHoAQH4AQKIAgGoAgO4Arn07a0GwAIB0gIkYzI0OTVjNGEtMGRiMy00YjczLWIxZmUtMGJhM2E1NGJhNjUx2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-03&checkout=2024-06-09&dest_id=-390625&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&nflt=ht_id%3D204&srpvid=ca9c4db85b0d002a&srepoch=1706785414&all_sr_blocks=9276701_352045088_0_10_0&highlighted_blocks=9276701_352045088_0_10_0&matching_block_id=9276701_352045088_0_10_0&sr_pri_blocks=9276701_352045088_0_10_0__76740&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,Ilunion Alcalá Norte,7.3,3.0,8.7,13875.0,Double or Twin Room,Multiple bed types,767,959.0,"San Blas, Madrid",,2024/06/03,2024/06/09,Ilunion Alcalá Norte,"The stylish Ilunion Alcalá Norte is located in the Madrid, in the north area, within a 10-minute drive of the IFEMA Conference Center and Madrid-Barajas Airport. It offers spacious rooms with free WiFi.
The Ilunion Alcalá Norte’s air-conditioned rooms come with a 43'' flat-screen TV with satellite channels, work desk, and a safe. The private bathroom comes with a hairdryer and free toiletries.
This hotel is officially adapted for guests with reduced mobility, accessible rooms are available on request, also for people with auditory and visual impairment.
The Alcalá’s restaurant offers a daily breakfast, as well as à la carte and daily menus. During the summer months, guests can enjoy their meals on the outdoor terrace. Room service is available during limited hours. There is also a special menu for celiacs and food intolerant guests.
The number 28 bus stops 328 feet away from the property, providing easy access to Madrid city center. The Wanda Metropolitano Stadium is 1.9 mi from Ilunion Alcalá Norte.
This hotel is officially adapted for guests with reduced mobility."
14,https://cf.bstatic.com/xdata/images/hotel/square200/269394168.webp?k=3ee51c6889ba3d7072d39730cd135f1e776a55c8ac5860d7371f25b3b7afdd19&o=,https://www.booking.com/hotel/es/puertadetoledo.html?label=gen173nr-1FCAEoggI46AdIM1gEaEaIAQGYATG4ARnIAQ_YAQHoAQH4AQKIAgGoAgO4Arn07a0GwAIB0gIkYzI0OTVjNGEtMGRiMy00YjczLWIxZmUtMGJhM2E1NGJhNjUx2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-03&checkout=2024-06-09&dest_id=-390625&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&nflt=ht_id%3D204&srpvid=ca9c4db85b0d002a&srepoch=1706785414&all_sr_blocks=9135002_88191008_0_2_0&highlighted_blocks=9135002_88191008_0_2_0&matching_block_id=9135002_88191008_0_2_0&sr_pri_blocks=9135002_88191008_0_2_0__72450&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,Hotel Puerta de Toledo,1.4,1.0,8.7,2838.0,Double or Twin Room,Beds: 1 double or 2 twins,725,,"Arganzuela, Madrid",,2024/06/03,2024/06/09,Hotel Puerta de Toledo,"Located next to the historic center on Puerta de Toledo, this smart hotel has a great breakfast buffet and a lounge bar perfect for relaxing in after visiting the sights.
Prepare for the day ahead with a hearty buffet breakfast in the Hotel Puerta de Toledo. You can choose from a wide selection of hot and cold dishes in the pleasant atmosphere of the Breakfast hall. Breakfast is served from 07:00 until 11:00.
Keep up-to-date and email friends on the free, wireless internet connection available in the Hotel Puerta de Toledo.
From 08:00 until 23:00 you can visit the Hotel Puerta de Toledo’s informal lounge-bar and enjoy a refreshing drink or light snack.
Sleep soundly in the elegant bedrooms which have an attractive color scheme with touches of Mediterranean tones."
15,https://cf.bstatic.com/xdata/images/hotel/square200/425469486.webp?k=cef7206323d344e01a6e6a5a07a57a25afac32aed38225b2cf79e6f2e3748a17&o=,https://www.booking.com/hotel/es/feelathome-ventas-suites.html?label=gen173nr-1FCAEoggI46AdIM1gEaEaIAQGYATG4ARnIAQ_YAQHoAQH4AQKIAgGoAgO4Arn07a0GwAIB0gIkYzI0OTVjNGEtMGRiMy00YjczLWIxZmUtMGJhM2E1NGJhNjUx2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-03&checkout=2024-06-09&dest_id=-390625&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&nflt=ht_id%3D204&srpvid=ca9c4db85b0d002a&srepoch=1706785414&all_sr_blocks=931484201_365969875_2_0_0&highlighted_blocks=931484201_365969875_2_0_0&matching_block_id=931484201_365969875_2_0_0&sr_pri_blocks=931484201_365969875_2_0_0__86450&from=searchresults#hotelTmpl,Feelathome Ventas Suites,3.5,,9.0,586.0,Standard Studio,1 queen bed,865,910.0,"Salamanca, Madrid",,2024/06/03,2024/06/09,Feelathome Ventas Suites,"Feelathome Ventas Suites offers accommodations in Madrid, 2.4 miles from Gran Via Station Metro Station and 2.4 miles from Santiago Bernabéu Stadium. This recently renovated condo hotel is located 2.2 miles from Thyssen-Bornemisza Museum and 2.2 miles from Retiro Park. The accommodation features an elevator, luggage storage space, and organizing tours for guests.
The condo hotel will provide guests with air-conditioned units offering a desk, a coffee machine, a microwave, a toaster, a safety deposit box, a flat-screen TV, and a private bathroom with a shower. Free Wifi is accessible to all guests, while some rooms are fitted with a terrace. At the condo hotel, each unit is fitted with bed linen and towels.
If you'd prefer to cook in the comfort of your own space, you can make use of the kitchen facilities, which include a fridge, kettle, and a stovetop.
Gran Via is 2.7 miles from the condo hotel, while Reina Sofia Museum is 2.8 miles from the property. The nearest airport is Adolfo Suarez Madrid-Barajas, 5.6 miles from Feelathome Ventas Suites, and the property offers a paid airport shuttle service."
16,https://cf.bstatic.com/xdata/images/hotel/square200/17177663.webp?k=68942638fb795c5d03b98dd17f591c66585f894684ea4aabc904a52a8c58575b&o=,https://www.booking.com/hotel/es/catalonia-atocha.html?label=gen173nr-1FCAEoggI46AdIM1gEaEaIAQGYATG4ARnIAQ_YAQHoAQH4AQKIAgGoAgO4Arn07a0GwAIB0gIkYzI0OTVjNGEtMGRiMy00YjczLWIxZmUtMGJhM2E1NGJhNjUx2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-03&checkout=2024-06-09&dest_id=-390625&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&nflt=ht_id%3D204&srpvid=ca9c4db85b0d002a&srepoch=1706785414&all_sr_blocks=26609301_194582517_0_2_0&highlighted_blocks=26609301_194582517_0_2_0&matching_block_id=26609301_194582517_0_2_0&sr_pri_blocks=26609301_194582517_0_2_0__111500&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,Catalonia Atocha,0.7,3.0,8.7,5043.0,Double or Twin Room,Beds: 1 double or 2 twins,1115,,"Madrid City Center, Madrid",9.3,2024/06/03,2024/06/09,Catalonia Atocha,"This stylish hotel has a furnished roof terrace with a seasonal hot tub, bar and wonderful views of Madrid. Rooms include free Wi-Fi and flat-screen satellite TV. Atocha Train Station is 1640 feet away.
Hotel Catalonia Atocha is located within 1969 feet of the Reina Sofia and Prado Museums. The lively tapas bars of La Latina are a 10-minute walk away. Antón Martín Metro Station is just 164 feet from the hotel.
The hotel’s air-conditioned rooms are decorated in elegant light colors and have wooden floors.  Each room has a mini-bar and a safe. Bathrooms come with a large shower. All hotel rooms have smart TVs, which are equipped with Chromecast app.
The Catalonia Atocha offers a daily buffet breakfast, including local cured meats, cheese and pastries. Traditional Spanish cuisine is served in the restaurant, and there is also a snack bar."
17,https://cf.bstatic.com/xdata/images/hotel/square200/435905692.webp?k=f63bb6d88c4cb1944f9ad135ae83124d1a6cf4975a53ad4b22de62a30fe80978&o=,https://www.booking.com/hotel/es/catalonia-plaza-mayor.html?label=gen173nr-1FCAEoggI46AdIM1gEaEaIAQGYATG4ARnIAQ_YAQHoAQH4AQKIAgGoAgO4Arn07a0GwAIB0gIkYzI0OTVjNGEtMGRiMy00YjczLWIxZmUtMGJhM2E1NGJhNjUx2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-03&checkout=2024-06-09&dest_id=-390625&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&nflt=ht_id%3D204&srpvid=ca9c4db85b0d002a&srepoch=1706785414&all_sr_blocks=26609604_380825966_0_42_0&highlighted_blocks=26609604_380825966_0_42_0&matching_block_id=26609604_380825966_0_42_0&sr_pri_blocks=26609604_380825966_0_42_0__113000&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,Catalonia Plaza Mayor,450.0,3.0,9.0,3567.0,Double or Twin Room,Beds: 1 double or 2 twins,1130,,"Madrid City Center, Madrid",9.5,2024/06/03,2024/06/09,Catalonia Plaza Mayor,"Located in the center of Madrid, the stylish Catalonia Plaza Mayor is at 1969 ft from the Plaza Mayor and within 10 minutes’ walk of the Prado and Thyssen-Bornemisza Museums. It offers a gym, hot tub and free Wi-Fi.
Decorated in neutral tones, the rooms feature modern furnishings and come with a flat-screen smart TV equipped with Chromecast app. The private bathroom includes a hairdryer.
Hotel Catalonia Plaza Mayor offers a buffet breakfast, available until 12:00 at weekends.
The popular tapas bars and restaurants of Plaza Santa Ana are just 656 feet from the hotel. Anton Martin Metro Station is 984 feet away while the Atocha Train Station is 0.6 mi from the hotel. El Retiro Park can be reached in 15 minutes by foot."
18,https://cf.bstatic.com/xdata/images/hotel/square200/377810282.webp?k=0efed74f31aa53648758807f298b2278ec6947619cab5f7348a53b81aa71095a&o=,https://www.booking.com/hotel/es/axor-barajas.html?label=gen173nr-1FCAEoggI46AdIM1gEaEaIAQGYATG4ARnIAQ_YAQHoAQH4AQKIAgGoAgO4Arn07a0GwAIB0gIkYzI0OTVjNGEtMGRiMy00YjczLWIxZmUtMGJhM2E1NGJhNjUx2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-03&checkout=2024-06-09&dest_id=-390625&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&nflt=ht_id%3D204&srpvid=ca9c4db85b0d002a&srepoch=1706785414&all_sr_blocks=18912401_151823440_0_2_0&highlighted_blocks=18912401_151823440_0_2_0&matching_block_id=18912401_151823440_0_2_0&sr_pri_blocks=18912401_151823440_0_2_0__94500&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,Axor Barajas,10.8,3.0,8.6,4583.0,Double or Twin Room with free airport shuttle,Beds: 1 double or 2 twins,945,,"San Blas, Madrid",,2024/06/03,2024/06/09,Axor Barajas,"This modern hotel, with free Wi-Fi, is next to Adolfo Suárez Madrid-Barajas Airport and 5 minutes’ driving from the IFEMA Exhibition Center.
The hotel has 24 hours free shuttle service to the airport and IFEMA, usually at the begining and at the end of the most important fairs. It is also included a free shuttle service to the most important concerts and festivals of the city.
Axor Barajas Hotel offers free access to a modern fitness room and the Wellness Area has an additional cost.
All air-conditioned rooms at Axor Barajas have a 43'' smart TV with Chromecast integrated and wooden floors. The spacious, bright rooms are also soundproofed and heated. There is a safety box, mini-bar and work desk.
Axor Barajas Hotel has a bar and the Mirage restaurant offering Mediterranean food. There is a snack-bar and room service is available. The hotel has a garden and themed lounges, such as the Wii room and the Chill Out Zone.
The hotel offers a laundry service, ironing and dry cleaning service. Meeting and conference rooms are available for a surcharge.
Cívitas Metropolitano Stadium is 4.3 mi from Axor Barajas, while Faunia is 3.1 mi away. The nearest airport is Adolfo Suarez Madrid-Barajas Airport, 2.5 mi from Axor Barajas."
19,https://cf.bstatic.com/xdata/images/hotel/square200/522192816.webp?k=1a6d88bdf1664a98ac97fde317d5efc75e6a66087a04ea924e50534013993521&o=,https://www.booking.com/hotel/es/aclosvascos.html?label=gen173nr-1FCAEoggI46AdIM1gEaEaIAQGYATG4ARnIAQ_YAQHoAQH4AQKIAgGoAgO4Arn07a0GwAIB0gIkYzI0OTVjNGEtMGRiMy00YjczLWIxZmUtMGJhM2E1NGJhNjUx2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-03&checkout=2024-06-09&dest_id=-390625&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&nflt=ht_id%3D204&srpvid=ca9c4db85b0d002a&srepoch=1706785414&all_sr_blocks=9081406_274565084_0_2_0&highlighted_blocks=9081406_274565084_0_2_0&matching_block_id=9081406_274565084_0_2_0&sr_pri_blocks=9081406_274565084_0_2_0__81345&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,AC Hotel Los Vascos by Marriott,3.6,3.0,8.4,928.0,"Standard, Guest room, 1 Queen",1 queen bed,813,,"Moncloa-Aravaca, Madrid",,2024/06/03,2024/06/09,AC Hotel Los Vascos by Marriott,"AC Hotel Los Vascos is housed in a modern, functional building close to the university in Madrid’s city center. Free WiFi is provided throughout the property.
Relax with friends or colleagues in the comfortable AC Lounge for a drink, or have a delicious breakfast without leaving the hotel.
AC Hotel Los Vascos is 10 minutes by car from Gran Via, which runs through the heart of the city. Madrid Airport is 15 minutes away by car and the nearest railway station is just 0.6 mi (half a mile) from the hotel."
20,https://cf.bstatic.com/xdata/images/hotel/square200/102228837.webp?k=225da2bc9c11cd5bfb05a56aa3a614700eb2bfc50e8d8a4c18e647517c85f742&o=,https://www.booking.com/hotel/es/one-shot-luchana-22.html?label=gen173nr-1FCAEoggI46AdIM1gEaEaIAQGYATG4ARnIAQ_YAQHoAQH4AQKIAgGoAgO4Arn07a0GwAIB0gIkYzI0OTVjNGEtMGRiMy00YjczLWIxZmUtMGJhM2E1NGJhNjUx2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-03&checkout=2024-06-09&dest_id=-390625&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=popularity&nflt=ht_id%3D204&srpvid=ca9c4db85b0d002a&srepoch=1706785414&all_sr_blocks=46871102_258868222_0_2_0&highlighted_blocks=46871102_258868222_0_2_0&matching_block_id=46871102_258868222_0_2_0&sr_pri_blocks=46871102_258868222_0_2_0__95468&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,One Shot Luchana 22,1.5,1.0,8.0,1315.0,Standard Double or Twin Room,Beds: 1 double or 2 twins,955,,"Chamberi, Madrid",,2024/06/03,2024/06/09,One Shot Luchana 22,"Located 5 minutes away by metro from the famous Puerta del Sol in Madrid, One Shot Luchana 22 features air-conditioned rooms with free WiFi. Bilbao Metro Station is 98 feet away.
Most rooms feature a private balcony with views of the city. They have modern décor and parquet floors throughout, and include a flat-screen TV, work desk, and a safe. The private bathroom comes with a shower, hairdryer, and free toiletries.
One shot Luchana 22  offers a breakfast a la carte, and also has an on-site bar. There is a 24-hour reception, and staff can provide you with tourist information about the area.
You will find a wide range of shops, restaurants, and bars within a 5-minute walk of One Shot Luchana 22. The famous Plaza España is 2 stops away by metro, and Madrid Royal Palace is 4 stops away. A 7-minute taxi ride will take you to the Prado Museum, next to Retiro Park. Atocha Train Station is 2.2 mi from the property, and Adolfo Suárez Madrid-Barajas Airport is 12 minutes´ drive away."
21,https://cf.bstatic.com/xdata/images/hotel/square200/145834019.webp?k=2c2ee6f016b7e2af7fa222917c7aed7a469dd47d2dc0c711f7d88f4d75de8e91&o=,https://www.booking.com/hotel/es/puertaamericamadrid.html?label=gen173nr-1FCAEoggI46AdIM1gEaEaIAQGYATG4ARnIAQ_YAQHoAQH4AQKIAgGoAgO4Arn07a0GwAIB0gIkYzI0OTVjNGEtMGRiMy00YjczLWIxZmUtMGJhM2E1NGJhNjUx2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-03&checkout=2024-06-09&dest_id=-390625&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=popularity&nflt=ht_id%3D204&srpvid=ca9c4db85b0d002a&srepoch=1706785414&all_sr_blocks=9159603_0_2_0_0&highlighted_blocks=9159603_0_2_0_0&matching_block_id=9159603_0_2_0_0&sr_pri_blocks=9159603_0_2_0_0__102653&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,Hotel Puerta America,3.9,3.0,8.4,7437.0,Deluxe Room,Beds: 1 double or 2 twins,1027,,"Chamartín, Madrid",,2024/06/03,2024/06/09,Hotel Puerta America,"Get the celebrity treatment with world-class service at Hotel Puerta America
The Hotel Puerta America offers exclusive and avant-garde design, by world-famous architects including Norman Foster, Jean Nouvel and Zaha Hadid.
Each floor of the Hotel Puerta America was created by a different international architect. Rooms have 1 queen-size or 2 twin beds, and flat-screen smart TVs with Chromecast audiovisual streaming device.
The hotel restaurant serves modern versions of traditional Spanish food. There is also a terrace and garden, and a top-floor bar with incredible views of Madrid.
Located on Avenida de América Avenue, the Puerta America is just a 5-minute walk from the exclusive Salamanca neighborhood, and Paseo de la Castellana and Bernabéu Football Stadium are both about 30 minutes walk away.
Cartagena Metro Station is just 656 feet from the hotel.
Distance in property description is calculated using © OpenStreetMap
Show me more"
22,https://cf.bstatic.com/xdata/images/hotel/square200/520952095.webp?k=aa0807a34023997b1e1aa70e0d20a83850269a7be0aeeb1a14dda59d1a3600bd&o=,https://www.booking.com/hotel/es/crowne-plaza-madrid-centre-retiro.html?label=gen173nr-1FCAEoggI46AdIM1gEaEaIAQGYATG4ARnIAQ_YAQHoAQH4AQKIAgGoAgO4Arn07a0GwAIB0gIkYzI0OTVjNGEtMGRiMy00YjczLWIxZmUtMGJhM2E1NGJhNjUx2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-03&checkout=2024-06-09&dest_id=-390625&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=popularity&nflt=ht_id%3D204&srpvid=ca9c4db85b0d002a&srepoch=1706785414&all_sr_blocks=1019991507_374398263_2_34_0&highlighted_blocks=1019991507_374398263_2_34_0&matching_block_id=1019991507_374398263_2_34_0&sr_pri_blocks=1019991507_374398263_2_34_0__81000&from=searchresults#hotelTmpl,"Crowne Plaza Madrid - Centre Retiro, an IHG Hotel",2.9,,8.7,313.0,Standard Queen Room - Accessible,1 queen bed,810,,"Retiro, Madrid",,2024/06/03,2024/06/09,"Crowne Plaza Madrid - Centre Retiro, an IHG Hotel","Located in Madrid, 1.7 miles from Reina Sofia Museum, Crowne Plaza Madrid - Centre Retiro, an IHG Hotel provides accommodations with a garden, private parking, a terrace and a restaurant. With free WiFi, this 4-star hotel offers room service and a 24-hour front desk. Guests can use a bar.
Atocha Train Station is 1.8 miles from the hotel, while Retiro Park is 1.1 miles away. The nearest airport is Adolfo Suarez Madrid-Barajas Airport, 6.8 miles from Crowne Plaza Madrid - Centre Retiro, an IHG Hotel."
